,sentence_id,target_index,target_word,synset,context_before,context_after,synset_is_correct,full_sentence,len_sentence,target_word_pos,baseline_random,baseline_first,baseline_last,synonym_similarity,hypernym_similarity,hyponym_similarity,most_common_def_similarity,less_common_def_similarity,f0_synset_frequency,f1_overlapping_words,f2_synset_and_context_after,f3_synset_and_context_before,f4_synset_and_target_similarity,f5_target_and_synset_definition,f6_synset_and_sentence_similarity,f7_target_word_and_sentence_similarity,f8_synset_example_and_sentence_similarity,f9_synset_definition_and_sentence_similarity,f10_lesk_pred_and_target_similarity,model_pred
47580,brown1/tagfiles/br-j12.xml_40,8,major,major.a.03,The only area in which one might find,disagreement in this matter is in regard to the alveolar distribution of the bronchial arteries .,True,The only area in which one might find major disagreement in this matter is in regard to the alveolar distribution of the bronchial arteries .,141,JJ,major.v.01,major.n.02,major.s.08,0.3427747497850332,0.06998123667022457,,0.2562302390631723,0.2885224619960322,7,1,0.32038678172653406,0.37578273492677117,1.0000000000000002,0.2794386890331345,0.4426923292965497,0.4426923292965497,0.6851676168599247,0.6457015259617228,1.0000000000000002,False
21531,brown1/tagfiles/br-e21.xml_15,23,interested,matter_to.v.01,"However , there is also much to be gained by making use of the abilities of the local people who are available and",in recreation .,True,"However , there is also much to be gained by making use of the abilities of the local people who are available and interested in recreation .",141,JJ,concern.v.02,concern.v.02,concerned.s.02,0.35477244404559716,0.10945329063695614,0.1127259199203148,0.3267617794485021,0.25739817086808897,2,2,0.5521215194730259,0.6020709266977715,0.04701766519996335,0.24061495302268168,0.6137289793948164,0.3130134160096606,0.744721726603987,0.7507953219706409,0.46023017398825367,False
8073,brown1/tagfiles/br-b13.xml_65,20,satisfied,meet.v.04,"If the record buyer 's tastes are somewhat eclectic or even the slightest bit esoteric , he will find them",on educational records .,True,"If the record buyer 's tastes are somewhat eclectic or even the slightest bit esoteric , he will find them satisfied on educational records .",141,JJ,satisfied.s.01,satisfy.v.02,quenched.s.01,0.26669167306564145,0.14801952845589847,0.12949870648214037,0.2926784790206652,0.09101183434187683,2,1,0.16896606255223565,0.201542953879101,0.2708493278624019,0.22603796570965282,0.23009217952943103,0.33426213006428673,0.48372941521632007,0.7160738255895301,0.43673105714397414,False
43529,brown1/tagfiles/br-j08.xml_83,8,military,military.a.01,This may be of overriding importance in considering,objectives .,False,This may be of overriding importance in considering military objectives .,73,JJ,military.n.01,military.a.01,military.a.03,0.2626199542628806,0.35340670990061057,0.10953918485374398,0.5759810573689921,0.2890949600042083,1,1,0.11954044173125876,0.193085789567191,1.0,0.2166808068490876,0.3754558098641069,0.3754558098641069,0.3662581142407921,0.7712584709549757,1.0,True
43461,brown1/tagfiles/br-j08.xml_76,13,military,military.a.02,There is a broad spectrum of organisms from which selection for a specified,purpose might be made .,True,There is a broad spectrum of organisms from which selection for a specified military purpose might be made .,108,JJ,military.a.03,military.a.01,military.a.03,0.2626199542628806,0.35340670990061057,0.10953918485374398,0.5759810573689921,0.2890949600042083,2,2,0.16927719208902223,0.18731785673303641,1.0,0.4880992728820856,0.3095644307085837,0.3095644307085837,0.3183784114541417,0.6827633263076712,1.0,False
6595,brown1/tagfiles/br-a15.xml_30,16,most,most.a.01,Perhaps the Pirate who will be the unhappiest over the news that Musial probably will sit out,"of the series is Bob Friend , who was beaten by The Man twice last season on dramatic home runs .",False,"Perhaps the Pirate who will be the unhappiest over the news that Musial probably will sit out most of the series is Bob Friend , who was beaten by The Man twice last season on dramatic home runs .",196,JJS,most.r.02,most.a.02,about.r.07,0.2835879581872066,,,0.3132935714041357,0.3410781348128406,0,3,0.2971463381978766,0.4153260897006059,1.0,0.3132935714041357,0.4267815413451687,0.4267815413451687,0.8445492922279721,0.7496369180428126,1.0,True
22973,brown1/tagfiles/br-e24.xml_20,1,most,most.a.02,In,"sports , as in most walks of life , the angels are on the side of those who begin young , and the Russian competitor of 16 has at least thirteen years of training behind him .",False,"In most sports , as in most walks of life , the angels are on the side of those who begin young , and the Russian competitor of 16 has at least thirteen years of training behind him .",183,JJS,most.a.02,most.a.02,about.r.07,0.2835879581872066,,,0.3132935714041357,0.3410781348128406,1,4,0.3744464880421857,0.26678695273382186,1.0,0.34422973914130317,0.42731738332370395,0.42731738332370395,0.6281006808893074,0.8617755975808821,1.0,True
25252,brown1/tagfiles/br-e29.xml_83,6,most,most.a.02,It has been the custom for,universities to stretch the blanket of accreditation for their liberal arts school to cover the shivering body of their fine arts department .,False,It has been the custom for most universities to stretch the blanket of accreditation for their liberal arts school to cover the shivering body of their fine arts department .,174,JJS,most.r.02,most.a.02,about.r.07,0.2835879581872066,,,0.3132935714041357,0.3410781348128406,1,2,0.22951139677154625,0.32674519445726635,1.0,0.34422973914130317,0.357092069969139,0.357092069969139,0.6462289500796443,0.8174013372834305,1.0,True
45938,brown1/tagfiles/br-j10.xml_83,1,most,most.a.02,In,"places , there are two generations a year , a second brood of adults appearing late in the summer .",False,"In most places , there are two generations a year , a second brood of adults appearing late in the summer .",107,JJS,most.a.02,most.a.02,about.r.07,0.2835879581872066,,,0.3132935714041357,0.3410781348128406,1,4,0.3106989825304031,0.26678695273382186,1.0,0.34422973914130317,0.4106617085957674,0.4106617085957674,0.6074217354204584,0.8141965367249017,1.0,True
28866,brown1/tagfiles/br-f43.xml_17,51,most,most.r.01,"Of the two , Porter is justly the better known , for he went far beyond the vital finding of fiction for films to take the first step toward fashioning a language of film , toward making the motion picture the intricate , efficient time machine that it has remained since , even in the",inept hands .,True,"Of the two , Porter is justly the better known , for he went far beyond the vital finding of fiction for films to take the first step toward fashioning a language of film , toward making the motion picture the intricate , efficient time machine that it has remained since , even in the most inept hands .",304,JJS,most.r.01,most.a.02,about.r.07,0.2835879581872066,,,0.3132935714041357,0.3410781348128406,2,2,0.127822342940372,0.3753229839222989,1.0,0.2792678846486529,0.40331381190679433,0.40331381190679433,0.67879956036807,0.7344894906011974,1.0,False
15936,brown1/tagfiles/br-d03.xml_47,10,most,most.r.01,"`` O Blessed Virgin Mary , Mother of God and our","gentle queen and mother , look down in mercy upon England , thy '' dowry `` , and upon us all who greatly hope and trust in thee .",True,"`` O Blessed Virgin Mary , Mother of God and our most gentle queen and mother , look down in mercy upon England , thy '' dowry `` , and upon us all who greatly hope and trust in thee .",184,JJS,most.r.01,most.a.02,about.r.07,0.2835879581872066,,,0.3132935714041357,0.3410781348128406,2,0,0.22196914977256427,0.11195361961985126,1.0,0.2792678846486529,0.24206071305464838,0.24206071305464838,0.4248464013650838,0.6037415868888074,1.0,False
10890,brown1/tagfiles/br-c02.xml_9,23,most,most.r.01,About that same time John Crosby 's TV series on the popular arts proved again that giving jazz ample breathing space is one of the,sensible things a producer can do .,True,About that same time John Crosby 's TV series on the popular arts proved again that giving jazz ample breathing space is one of the most sensible things a producer can do .,172,JJS,most.a.02,most.a.02,about.r.07,0.2835879581872066,,,0.3132935714041357,0.3410781348128406,2,1,0.24010003699047106,0.40548815863037463,1.0,0.2792678846486529,0.4453855637816407,0.4453855637816407,0.6497789726153054,0.7113036900033052,1.0,False
12231,brown1/tagfiles/br-c04.xml_42,20,most,most.r.01,"One of the finest soft shoe tunes ever invented , `` Once in Love with Amy '' is also , of course , one of the",tantalizingly persistent of light love lyrics to come out of American musical comedy in our era .,True,"One of the finest soft shoe tunes ever invented , `` Once in Love with Amy '' is also , of course , one of the most tantalizingly persistent of light love lyrics to come out of American musical comedy in our era .",213,JJS,most.r.01,most.a.02,about.r.07,0.2835879581872066,,,0.3132935714041357,0.3410781348128406,2,2,0.2322947892712776,0.36356824337511856,1.0,0.2792678846486529,0.36944537794842924,0.36944537794842924,0.5394914099288751,0.7033699930554491,1.0,False
5976,brown1/tagfiles/br-a14.xml_79,15,most,most.r.01,"From the standpoint of the army of duffers , however , this was easily the",heartening exhibition they had had since Ben Hogan fell upon evil ways during his heyday and scored an 11 in the Texas open .,True,"From the standpoint of the army of duffers , however , this was easily the most heartening exhibition they had had since Ben Hogan fell upon evil ways during his heyday and scored an 11 in the Texas open .",205,JJS,most.r.01,most.a.02,about.r.07,0.2835879581872066,,,0.3132935714041357,0.3410781348128406,2,1,0.276968080553791,0.3192798352418691,1.0,0.2792678846486529,0.3575832524872401,0.3575832524872401,0.6120006563927373,0.7234341699923779,1.0,False
28029,brown1/tagfiles/br-f19.xml_40,35,most,most.r.01,"Unfortunately , few of the artists ( writers , movie producers , dramatists and musicians ) who have used American folklore since 1900 have known enough to distinguish between the two streams even in the",general of ways .,True,"Unfortunately , few of the artists ( writers , movie producers , dramatists and musicians ) who have used American folklore since 1900 have known enough to distinguish between the two streams even in the most general of ways .",226,JJS,most.a.01,most.a.02,about.r.07,0.2835879581872066,,,0.3132935714041357,0.3410781348128406,2,3,0.16058051569202036,0.3449668323710612,1.0,0.2792678846486529,0.3787211032631845,0.3787211032631845,0.5111954724466704,0.68909912603556,1.0,False
12960,brown1/tagfiles/br-d01.xml_7,3,most,most.r.01,One of the,widespread features of contemporary thought is the almost universal disbelief in the reality of spirit .,True,One of the most widespread features of contemporary thought is the almost universal disbelief in the reality of spirit .,120,JJS,most.r.02,most.a.02,about.r.07,0.2835879581872066,,,0.3132935714041357,0.3410781348128406,2,1,0.3551066296705738,0.432545727300015,1.0,0.2792678846486529,0.4750610936871108,0.4750610936871108,0.6833080575528971,0.7260356005187725,1.0,False
28800,brown1/tagfiles/br-f43.xml_14,3,most,most.r.01,"Moreover , the",artistically successful of the nonfiction films have invariably borrowed the narrative form from the fiction feature .,True,"Moreover , the most artistically successful of the nonfiction films have invariably borrowed the narrative form from the fiction feature .",138,JJS,most.a.01,most.a.02,about.r.07,0.2835879581872066,,,0.3132935714041357,0.3410781348128406,2,2,0.332000254472253,0.2979560968237286,1.0,0.2792678846486529,0.4297199585147949,0.4297199585147949,0.6187234653550439,0.7664703428282991,1.0,False
38517,brown1/tagfiles/br-j04.xml_65,8,much,much.r.01,Emission spectra indicated **f calcium and all other impurities,lower .,True,Emission spectra indicated **f calcium and all other impurities much lower .,76,JJ,a_lot.r.01,much.a.01,much.r.05,0.26833756882980947,0.04746623765867868,,0.4559177941518546,0.4091255710544043,2,0,0.16970055261766753,0.19042547996118445,1.0000000000000002,0.35055749042260065,0.36803100128698163,0.36803100128698163,0.3912770333550168,0.6987810449071246,1.0000000000000002,False
11193,brown1/tagfiles/br-c02.xml_35,11,much,much.r.01,Miss Sutherland appeared almost as another person in this scene : A,"more girlish Lucia , a sensational coloratura who ran across stage while singing , and an actress immersed in her role .",True,"Miss Sutherland appeared almost as another person in this scene : A much more girlish Lucia , a sensational coloratura who ran across stage while singing , and an actress immersed in her role .",193,JJ,much.r.02,much.a.01,much.r.05,0.26833756882980947,0.04746623765867868,,0.4559177941518546,0.4091255710544043,2,1,0.23356295764778703,0.28220874189459194,1.0000000000000002,0.35055749042260065,0.3287571238475693,0.3287571238475693,0.48423495052456894,0.7450964012086829,1.0000000000000002,False
41337,brown1/tagfiles/br-j07.xml_0,47,much,much.r.01,"The Poynting-Robertson effect ( Robertson , 1937 ; Wyatt and Whipple , 1950 ) , which is a retardation of the orbital motion of particles by the relativistic aberration of the repulsive force of the impinging solar radiation , causes the dust to spiral into the sun in times",shorter than the age of the Earth .,True,"The Poynting-Robertson effect ( Robertson , 1937 ; Wyatt and Whipple , 1950 ) , which is a retardation of the orbital motion of particles by the relativistic aberration of the repulsive force of the impinging solar radiation , causes the dust to spiral into the sun in times much shorter than the age of the Earth .",315,JJ,much.a.01,much.a.01,much.r.05,0.26833756882980947,0.04746623765867868,,0.4559177941518546,0.4091255710544043,2,2,0.3894330635546751,0.19029983352556284,1.0000000000000002,0.35055749042260065,0.2547607674312426,0.2547607674312426,0.33624952701177896,0.7973288876947635,1.0000000000000002,False
45678,brown1/tagfiles/br-j10.xml_62,3,much,much.r.01,The males are,duller .,True,The males are much duller .,27,JJ,much.r.02,much.a.01,much.r.05,0.26833756882980947,0.04746623765867868,,0.4559177941518546,0.4091255710544043,2,0,0.2373276072642154,0.20770515478012805,1.0000000000000002,0.35055749042260065,0.5600577282379517,0.5600577282379517,0.6161026286884443,0.6039203874174849,1.0000000000000002,False
20775,brown1/tagfiles/br-e04.xml_54,6,musical,musical.a.01,Other innovations with better claims to,interest survived rehearing to acquire in time the status of classics .,True,Other innovations with better claims to musical interest survived rehearing to acquire in time the status of classics .,119,JJ,musical.n.01,musical.a.01,melodious.a.02,0.3894706147185364,0.10206933623930285,,0.35255484408071014,0.2600006202671817,1,1,0.14585695254375056,0.0887508275772261,0.9999999999999998,0.299210785913334,0.26713298508812666,0.26713298508812666,0.5656876878160143,0.6331167682836693,0.9999999999999998,False
11490,brown1/tagfiles/br-c02.xml_65,14,musical,musical.a.01,These are then mixed by their sound engineers with the active co-operation of the,staff and combined into the final two channels which are impressed on the record .,True,These are then mixed by their sound engineers with the active co-operation of the musical staff and combined into the final two channels which are impressed on the record .,172,JJ,musical.n.01,musical.a.01,melodious.a.02,0.3894706147185364,0.10206933623930285,,0.35255484408071014,0.2600006202671817,1,2,0.11848973132513481,0.14468043951319476,0.9999999999999998,0.299210785913334,0.21245114213222194,0.21245114213222194,0.4580269940375079,0.6419468125002558,0.9999999999999998,False
13314,brown1/tagfiles/br-d01.xml_29,22,normal,normal.a.01,"Aside from a quaint concern with witches and devils which provides the immediate problem in the opening scene , it is a quite",community .,True,"Aside from a quaint concern with witches and devils which provides the immediate problem in the opening scene , it is a quite normal community .",144,JJ,normal.a.01,normal.a.01,normal.s.04,0.29331100023971396,0.15019226801495247,0.06450265718418546,0.2215657829790104,0.16499392626775586,1,2,0.06960404825019716,0.22531161460199925,1.0,0.3711425385099175,0.30382880601597684,0.30382880601597684,0.47748956484245597,0.6852903188185727,1.0,False
36669,brown1/tagfiles/br-j03.xml_14,18,normal,normal.a.01,"Figure 3 shows the data on a silicone fluid , labeled 12500 cps which gave a high positive",pressure .,True,"Figure 3 shows the data on a silicone fluid , labeled 12500 cps which gave a high positive normal pressure .",108,JJ,convention.n.02,normal.a.01,normal.s.04,0.29331100023971396,0.15019226801495247,0.06450265718418546,0.2215657829790104,0.16499392626775586,1,1,0.14415718512340667,0.2392685806004506,1.0,0.3711425385099175,0.3392548378042928,0.3392548378042928,0.4293155420284283,0.6633992382280869,1.0,False
32527,brown1/tagfiles/br-g15.xml_14,58,occasional,occasional.s.01,"The horrifying humor , the specifically sexual embarrassment of the joke gone wrong , the monstrous image of the fat man dressed up as a whore dressing up as a baby ; the epiphany of that quivering flesh ; the bringing together around it of the secret liaison between indolent , mindless sensuality and sharp , shrewd talent , cleverness with an","touch of genius ( which , however , does not know `` how to attack the problem of suffering '' ) ; the miraculous way in which music , revelation and death are associated in a single instant - all this seems a triumph of art , a rather desperate art , in itself ; beyond itself , also , it evokes numerous and distant resonances from the entire body of Mann 's work .",False,"The horrifying humor , the specifically sexual embarrassment of the joke gone wrong , the monstrous image of the fat man dressed up as a whore dressing up as a baby ; the epiphany of that quivering flesh ; the bringing together around it of the secret liaison between indolent , mindless sensuality and sharp , shrewd talent , cleverness with an occasional touch of genius ( which , however , does not know `` how to attack the problem of suffering '' ) ; the miraculous way in which music , revelation and death are associated in a single instant - all this seems a triumph of art , a rather desperate art , in itself ; beyond itself , also , it evokes numerous and distant resonances from the entire body of Mann 's work .",724,JJ,casual.s.06,episodic.s.02,periodic.s.02,0.4670720548697062,,,0.20170470284767814,0.32520516724833043,0,2,0.19675701912118446,0.2448712282714817,1.0000000000000002,0.20170470284767814,0.2370162505045884,0.2370162505045884,0.6064664552591229,0.6421055821494461,0.5203669055094509,True
46479,brown1/tagfiles/br-j11.xml_29,23,old,old.a.01,Other herpetologists have ascertained that in the northern United States the prairie rattlesnake may not give first birth until it is four or even five years,", and that the young may be born every other year , rather than annually .",True,"Other herpetologists have ascertained that in the northern United States the prairie rattlesnake may not give first birth until it is four or even five years old , and that the young may be born every other year , rather than annually .",236,JJ,old.s.07,old.a.01,previous.s.01,0.19991983845146716,0.15164367885126612,,0.13358373552134992,0.1639130272427201,1,1,0.25707728854083906,0.2236451026039558,1.0,0.15352809130189843,0.30424939066748724,0.30424939066748724,0.5452546002875278,0.735853938958252,0.22157124958409924,False
2526,brown1/tagfiles/br-a11.xml_35,6,old,old.a.01,"The big , 22 - year","shortstop , the 1960 American league `` rookie of the year '' , flew here late this afternoon from Baltimore , signed his contract for an estimated $ 15000 and was a spectator at tonight 's 5 - to 3 loss to Kansas City - the winless Birds ' sixth setback in a row .",True,"The big , 22 - year old shortstop , the 1960 American league `` rookie of the year '' , flew here late this afternoon from Baltimore , signed his contract for an estimated $ 15000 and was a spectator at tonight 's 5 - to 3 loss to Kansas City - the winless Birds ' sixth setback in a row .",289,JJ,old.n.01,old.a.01,previous.s.01,0.19991983845146716,0.15164367885126612,,0.13358373552134992,0.1639130272427201,1,3,0.1359052233598339,0.14323619265481755,1.0,0.15352809130189843,0.16959062460569194,0.16959062460569194,0.3503661647529741,0.8270406027069853,1.0,False
7851,brown1/tagfiles/br-b13.xml_42,7,old,old.a.02,It is not as convenient as the,type toothbrush and the paste tends to shimmy of the bristles .,True,It is not as convenient as the old type toothbrush and the paste tends to shimmy of the bristles .,98,JJ,old.s.03,old.a.01,previous.s.01,0.19991983845146716,0.15164367885126612,,0.13358373552134992,0.1639130272427201,2,2,0.09190162926164876,0.15008567022075117,1.0,0.15427211811570582,0.23880050933511868,0.23880050933511868,0.2820020080742798,0.7874877067450102,1.0,False
22632,brown1/tagfiles/br-e21.xml_96,5,open,open.a.01,The extent and location of,areas is noted .,True,The extent and location of open areas is noted .,48,JJ,open.s.17,outdoors.n.01,open.s.21,0.16759745407904286,0.12354463646766702,0.08907619627489304,0.2405098030840099,0.32080511385692545,15,1,0.10466945043694623,0.19018537330421217,0.9999999999999998,0.35644646700728944,0.35513222800917615,0.35513222800917615,0.36834026132801173,0.7809317417854752,0.09803133470603725,False
19106,brown1/tagfiles/br-e02.xml_19,9,open,open.n.01,I like to make a seedbed right in the,", though many people start them successfully in cold frames .",False,"I like to make a seedbed right in the open , though many people start them successfully in cold frames .",104,JJ,afford.v.04,outdoors.n.01,open.s.21,0.16759745407904286,0.12354463646766702,0.08907619627489304,0.2405098030840099,0.32080511385692545,0,1,0.2746822263458271,0.282680774742147,0.9999999999999998,0.2405098030840099,0.3955786927985947,0.3955786927985947,0.7264555373844346,0.7016293738809498,0.9999999999999998,True
6492,brown1/tagfiles/br-a15.xml_18,7,open,open.s.06,"After a lengthy workout yesterday , an","date , Hemus said that Bob Nieman definitely would stay in the lineup .",True,"After a lengthy workout yesterday , an open date , Hemus said that Bob Nieman definitely would stay in the lineup .",115,JJ,open.v.04,outdoors.n.01,open.s.21,0.16759745407904286,0.12354463646766702,0.08907619627489304,0.2405098030840099,0.32080511385692545,20,0,0.21760148652113598,0.12365158194859122,0.9999999999999998,0.18420543549524956,0.290677117623853,0.290677117623853,0.5888105213640399,0.487061044218528,0.9999999999999998,False
210,brown1/tagfiles/br-a01.xml_17,7,ordinary,ordinary.n.02,The jury also commented on the Fulton,"'s court which has been under fire for its practices in the appointment of appraisers , guardians and administrators and the awarding of fees and compensation .",True,"The jury also commented on the Fulton ordinary 's court which has been under fire for its practices in the appointment of appraisers , guardians and administrators and the awarding of fees and compensation .",207,JJ,ordinary.n.04,ordinary.n.02,average.s.02,0.4089677146775316,0.04213579477779395,-0.000508088545247846,0.03530876116320019,0.18344516376112605,1,1,0.09886521064474997,0.13750513788492477,1.0000000000000002,0.2816045569260115,0.17656534017699813,0.17656534017699813,0.7632010303366804,0.5310006359685185,1.0000000000000002,False
40122,brown1/tagfiles/br-j05.xml_83,64,organic,organic.a.01,"In the over-all process , it is difficult to assign a `` pure '' role to each constituent of a built detergent formulation ; and , indeed , there is no more reason to separate the interrelated roles of the active , builder , antiredeposition agent , etc. than there is to assign individual actions to each of the numerous isomers making up a given commercial",active .,True,"In the over-all process , it is difficult to assign a `` pure '' role to each constituent of a built detergent formulation ; and , indeed , there is no more reason to separate the interrelated roles of the active , builder , antiredeposition agent , etc. than there is to assign individual actions to each of the numerous isomers making up a given commercial organic active .",375,JJ,organic.a.01,organic.a.01,constituent.s.01,0.22967812311139246,0.15500720620468578,0.10987730107979284,0.37875990600750514,0.1184503483229993,1,4,0.12137985681660095,0.14015567872850365,1.0,0.23239573229313806,0.17044474184530942,0.17044474184530942,0.29491219526817136,0.8216374904019449,1.0,False
11410,brown1/tagfiles/br-c02.xml_61,3,exaggerated,overstate.v.01,Directionality is greatly,"most of the time ; but when the sounds of the two speakers are allowed to mix , there is excellent depth and dimension to the music .",False,"Directionality is greatly exaggerated most of the time ; but when the sounds of the two speakers are allowed to mix , there is excellent depth and dimension to the music .",171,JJ,exaggerated.s.02,overdo.v.01,exaggerated.s.02,0.35958122768662765,0.16503851592393848,0.19615839185372289,0.28214151247228747,0.29745782087754913,0,2,0.7195547829664553,0.6235439100111781,0.21970705260047554,0.28214151247228747,0.7302169475576897,0.3020404524452785,0.7974664260790748,0.7076895204828665,0.21970705260047554,True
43437,brown1/tagfiles/br-j08.xml_75,21,partial,partial.s.01,"It must be remembered , however , that there are many agents for which there is no solid immunity and a",or low-grade immunity may be broken by an appropriate dose of agent .,True,"It must be remembered , however , that there are many agents for which there is no solid immunity and a partial or low-grade immunity may be broken by an appropriate dose of agent .",181,JJ,fond.s.03,overtone.n.02,fond.s.03,0.29356728648405933,0.12658416973760708,,0.2794636730927768,0.23678883734694975,2,2,0.2904634592550872,0.26386155774675024,1.0,0.30074908400237393,0.3454972885407743,0.3454972885407743,0.7424443785668139,0.8381436807491518,0.12596406078479966,False
13839,brown1/tagfiles/br-d01.xml_56,50,particular,particular.s.01,"When we see the steady and methodical inculcation into humanity of the idea of man 's worthlessness - until redeemed - the necessity of the Devil may become evident as a weapon , a weapon designed and used time and time again in every age to whip men into a surrender to a",church or church-state '' .,True,"When we see the steady and methodical inculcation into humanity of the idea of man 's worthlessness - until redeemed - the necessity of the Devil may become evident as a weapon , a weapon designed and used time and time again in every age to whip men into a surrender to a particular church or church-state '' .",311,JJ,particular.s.06,detail.n.02,particular.s.06,0.33770821141042756,0.19906158920752454,0.20457328639712244,0.3517908239780349,0.4799766494904214,3,3,0.26274567510775865,0.3910566410567921,1.0000000000000002,0.505370532965561,0.41452754200293385,0.41452754200293385,0.7473104207051272,0.704567058890762,1.0000000000000002,False
7803,brown1/tagfiles/br-b13.xml_38,5,special,particular.s.01,Several dentists and patients with,dental problems have experimented with the device .,True,Several dentists and patients with special dental problems have experimented with the device .,94,JJ,especial.s.01,special.n.02,extra.s.02,0.39757213317374884,0.07705666997479417,,0.32598854642248515,0.2531812299323015,3,0,0.35706970269061744,0.24073749210589004,0.3959907007679576,0.2562607881660347,0.3854218101983023,0.33274336838953,0.6345823262137664,0.5425835679176233,1.0000000000000002,False
25753,brown1/tagfiles/br-f03.xml_29,8,physical,physical.a.02,The entire concept of cerebral imagery as the,basis of a mental image can find no logical support .,False,The entire concept of cerebral imagery as the physical basis of a mental image can find no logical support .,108,JJ,forcible.s.01,physical.a.02,physical.s.07,0.3797645111866826,,,0.3017566406455005,0.2717517467780886,1,1,0.31469536229145495,0.2611118113537754,0.9999999999999998,0.28147607321106394,0.4237982448865555,0.4237982448865555,0.3631182966535322,0.7623300447827128,0.9999999999999998,True
29571,brown1/tagfiles/br-f43.xml_59,1,physical,physical.s.03,The,"film is cut with a knife at the end of one complete sequence , and the cut edge is joined physically , by cement , to the cut edge of the beginning of the next sequence .",True,"The physical film is cut with a knife at the end of one complete sequence , and the cut edge is joined physically , by cement , to the cut edge of the beginning of the next sequence .",183,JJ,physical.a.01,physical.a.02,physical.s.07,0.3797645111866826,,,0.3017566406455005,0.2717517467780886,2,2,0.24007740121810875,0.15715355388262775,0.9999999999999998,0.301857395884033,0.29212426851793405,0.29212426851793405,0.5882640930636367,0.7431535883791475,0.9999999999999998,False
34831,brown1/tagfiles/br-j01.xml_23,4,planetary,planetary.a.02,The observable characteristics of,"radio radiation are the intensity , the polarization , and the direction of arrival of the waves .",False,"The observable characteristics of planetary radio radiation are the intensity , the polarization , and the direction of arrival of the waves .",142,JJ,planetal.a.01,planetary.a.02,global.s.01,0.24954693195985722,,,0.36419230208147657,0.1403437358935418,1,2,0.16811795651737887,0.23813146247064676,1.0,0.23899441213955616,0.2697378104444866,0.2697378104444866,0.7967222131743634,0.8386859942822485,0.023580970320789926,True
14880,brown1/tagfiles/br-d02.xml_35,49,positive,positive.a.01,"Modern man , as Dietrich Bonhoeffer has told us , has `` come of age '' ; and though this process by no means represents an unambiguous gain and is , in fact , marked by the estrangement from the depths that seems to be the cost of human maturation , it is still a",step forward ; and those of us who so richly benefit from it should be the last to despise it .,True,"Modern man , as Dietrich Bonhoeffer has told us , has `` come of age '' ; and though this process by no means represents an unambiguous gain and is , in fact , marked by the estrangement from the depths that seems to be the cost of human maturation , it is still a positive step forward ; and those of us who so richly benefit from it should be the last to despise it .",369,JJ,positive.s.05,positive.n.02,cocksure.s.01,0.23771659313707572,0.05661686431609977,,0.2578507622508688,0.21036794783315996,2,1,0.3263850062257988,0.3161733326544365,1.0000000000000002,0.1756930575679157,0.3507727113869687,0.3507727113869687,0.6914012939214644,0.5067016127698645,1.0000000000000002,False
23466,brown1/tagfiles/br-e24.xml_61,19,possible,possible.a.01,"Follow this by crossing from one corner of the room to the other on all fours , kicking as high as",.,True,"Follow this by crossing from one corner of the room to the other on all fours , kicking as high as possible .",109,JJ,possible.n.02,possible.n.02,potential.a.01,0.7519010518328786,0.1585999087738905,,0.38357598684038713,0.41929128755666634,2,1,0.10002187254804566,0.3566359033267877,1.0000000000000002,0.39344135226970983,0.4333243641386259,0.4333243641386259,0.6876552928480762,0.6010574919258466,1.0000000000000002,False
5745,brown1/tagfiles/br-a14.xml_46,12,professional,professional.a.01,"Later , Shea owned and operated the Long Island Indians , a minor league",football team .,True,"Later , Shea owned and operated the Long Island Indians , a minor league professional football team .",101,JJ,master.n.09,professional.n.02,professional.s.05,0.42835127264261674,0.1453519340484543,0.12180195300581084,0.31234246443993785,0.3421469681633517,3,1,0.27057086185750595,0.19254543007314504,1.0,0.38329548952329356,0.34008974365866473,0.34008974365866473,0.4615657052599989,0.6877034089071034,1.0,False
24768,brown1/tagfiles/br-e29.xml_44,19,professional,professional.a.02,Not only should every educator above the rank of instructor be expected to be a member of one of the,"organizations , but his first qualification for membership as an educator should be so sharply scrutinized that membership would be equivalent to certification to teach the subject .",True,"Not only should every educator above the rank of instructor be expected to be a member of one of the professional organizations , but his first qualification for membership as an educator should be so sharply scrutinized that membership would be equivalent to certification to teach the subject .",296,JJ,master.n.09,professional.n.02,professional.s.05,0.42835127264261674,0.1453519340484543,0.12180195300581084,0.31234246443993785,0.3421469681633517,4,4,0.3150079470999182,0.23889189729669527,1.0,0.31313506783361517,0.33050600229774874,0.33050600229774874,0.3819600014728881,0.7640230385531519,1.0,False
21549,brown1/tagfiles/br-e21.xml_16,33,professional,professional.a.03,"County judges , commissioners , engineers , assessors , and others who have lived in the area for a long time may have valuable knowledge regarding the site or opinions to offer from their varied",experiences .,True,"County judges , commissioners , engineers , assessors , and others who have lived in the area for a long time may have valuable knowledge regarding the site or opinions to offer from their varied professional experiences .",222,JJ,master.n.09,professional.n.02,professional.s.05,0.42835127264261674,0.1453519340484543,0.12180195300581084,0.31234246443993785,0.3421469681633517,5,3,0.18154677864909968,0.27867732316013166,1.0,0.38641626652914585,0.3354384522343943,0.3354384522343943,0.3954206903697767,0.7763706643139912,1.0,False
